mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.013387203216552734,0.002401289752544615,0.005962657928466797,0.0010199671807399335,squared_error,,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'best'}",0.7414017602432634,0.554758598522191,0.7692342133730188,0.6274097978161631,0.6736448363198823,0.6732898412549037,0.07745878382806479,1
0.012709617614746094,0.0009983577968244667,0.00654292106628418,0.0011481138704204595,squared_error,,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'random'}",0.6908096341404915,0.5791915194251396,0.6399286556877961,0.5910356495118174,0.6471483690869259,0.6296227655704341,0.040470896082558674,7
0.014435529708862305,0.0030554267390742245,0.0059105873107910155,0.0013152787290158891,friedman_mse,,2,best,"{'criterion': 'friedman_mse', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'best'}",0.7322951544512055,0.538534175142752,0.7667733721294028,0.5885382471939447,0.6724037123225396,0.6597089322479689,0.08560525632526537,3
0.01037912368774414,0.0008705168779591913,0.005440998077392578,0.0011276080376488905,friedman_mse,,2,random,"{'criterion': 'friedman_mse', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'random'}",0.6381255432420991,0.6956126879514086,0.6275491242259942,0.6823453938746092,0.6205061940821682,0.6528277886752558,0.030337069723130765,4
0.04227538108825683,0.0013797943815621197,0.005143547058105468,0.0005947858946858057,absolute_error,,2,best,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'best'}",0.7448286842588637,0.62079168697368,0.6157319980804973,0.5316361102146745,0.6624739634067183,0.6350924885868867,0.06938925212046909,6
0.0306826114654541,0.001197221010408144,0.006006717681884766,0.000846693332359295,absolute_error,,2,random,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'random'}",0.7311313269825734,0.6623365013372104,0.6780964007351373,0.6095618983377908,0.6747112718130414,0.6711674798411507,0.038805837767014496,2
0.013786125183105468,0.001207866221960385,0.005172872543334961,0.0008557352322969105,poisson,,2,best,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'best'}",0.7006034961243617,0.5860090466466195,0.7065677771394552,0.6098119175294334,0.6291206904144085,0.6464225855708557,0.048667252671636727,5
0.010791969299316407,0.001251270152196456,0.0049549579620361325,0.0006969393017138508,poisson,,2,random,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_split': 2, 'splitter': 'random'}",0.6596293781086093,0.6652503524340116,0.6369052060895617,0.5598772252141524,0.5956374454220155,0.62345992145367,0.0401305241151798,8
